Time,Weather_Config,Avg Speed,Avg Alignment,Density,Cohesion
1732527846.483294,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-12.759025628729496,0.72,281.5567240247873
1732527846.488157,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-17.503687781821284,0.72,281.497783248072
1732527846.52249,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-22.698654232800678,0.72,281.4464371823946
1732527846.557481,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.063797252619693,0.72,281.3931354656762
1732527846.5907352,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-19.915436723634212,0.68,281.3290522016698
1732527846.62529,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-19.26245019035661,0.72,281.25911396330594
1732527846.659557,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.86710244941598,0.72,281.2027240337195
1732527846.693504,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.252368101667788,0.76,281.1605196294173
1732527846.7272708,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-24.87068258602721,0.76,281.1339524973183
1732527846.7615108,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-24.46233096677518,0.76,281.121512986654
1732527846.79523,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-24.024139081478,0.84,281.121413143524
1732527846.828861,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-38.04449524461126,0.84,281.13032224191846
1732527846.8617358,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-37.464793950449845,0.92,281.14440831202626
1732527846.895423,"(0.5, 0.2, 0.3, 0.1, 15)",1.2250000000000008,-37.326575176729015,0.96,281.16044204945865
1732527846.9288661,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-36.692989239955416,0.96,281.1728672469865
1732527846.96209,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-35.86493825331238,1.0,281.1861880722651
1732527846.996119,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-34.992552271446414,1.0,281.20022530599266
1732527847.030441,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-34.06991272427366,1.04,281.2131375934453
1732527847.064657,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-33.17301429380261,1.04,281.22485996940884
1732527847.098447,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-32.26668214366869,1.08,281.2351347657227
1732527847.1326551,"(0.5, 0.2, 0.3, 0.1, 15)",1.2250000000000008,-31.241110979756126,1.08,281.2439876539046
1732527847.1660612,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-30.346382191414946,1.08,281.25419100338354
1732527847.199415,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-29.55979418999131,1.08,281.267766712593
1732527847.232115,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-28.792465334067664,1.16,281.2844226480239
1732527847.265313,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-28.0588627267729,1.16,281.30408126325545
1732527847.296491,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-27.396347509056465,1.16,281.3274726534109
1732527847.332073,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-26.855009541017512,1.16,281.35617714168427
1732527847.3666718,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-26.461587943173154,1.16,281.3916983322026
1732527847.399061,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-26.12694701658587,1.16,281.4350214678914
1732527847.4309618,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.98912735779404,1.2,281.4892405642424
1732527847.4646132,"(0.5, 0.2, 0.3, 0.1, 15)",1.2250000000000008,-25.83215078694786,1.16,281.5497116425179
1732527847.506996,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.71996565248562,1.16,281.5769000705937
1732527847.5380921,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.735266954836916,1.16,281.61507375761585
1732527847.571191,"(0.5, 0.2, 0.3, 0.1, 15)",1.2250000000000008,-25.713483132527987,1.2,281.6409498823065
1732527847.6054971,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.718734128031944,1.2,281.65206558563295
1732527847.6386409,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.914849162926238,1.08,281.6625593368365
1732527847.672485,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.973112733960292,1.08,281.66041476231015
1732527847.705887,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.95287600893654,1.08,281.6661053955345
1732527847.739171,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.899317035081776,1.08,281.6793127294824
1732527847.772728,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.848393958961974,1.08,281.70000584597307
1732527847.806804,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.80580224236589,1.04,281.7222099623225
1732527847.840986,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.66297785024053,1.04,281.72593878751263
1732527847.874811,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.629117675046235,1.04,281.73857395610275
1732527847.90901,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.600640845524804,1.04,281.76040726351386
1732527847.942849,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.65885465751049,1.04,281.7913062550902
1732527847.976631,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.710376029239498,1.08,281.82035398241635
1732527848.009771,"(0.5, 0.2, 0.3, 0.1, 15)",1.2250000000000008,-25.618920082548637,1.08,281.8362461805019
1732527848.042816,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.448756955518217,1.08,281.85725800569503
1732527848.076881,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.29653476169069,1.12,281.88296498417714
1732527848.109858,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.164700829432153,1.12,281.912896633768
1732527848.143821,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.04773131851557,1.12,281.94656428136324
1732527848.177248,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-24.89184345293753,1.12,281.9830585174545
1732527848.211613,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-24.75366830451948,1.12,282.02205590477587
1732527848.244763,"(0.5, 0.2, 0.3, 0.1, 15)",1.2250000000000008,-24.78938720238623,1.12,282.0661538764019
1732527848.278869,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-24.714337317149717,1.12,282.1140777549452
1732527848.3131032,"(0.5, 0.2, 0.3, 0.1, 15)",1.2250000000000008,-24.728477889694155,1.12,282.1657165370237
1732527848.3473449,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-24.66088362567148,1.12,282.22266485670514
1732527848.381823,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-24.60116325266565,1.12,282.28556980188836
1732527848.41495,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-24.59909554088931,1.12,282.3459591028755
1732527848.4495559,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-24.606783837587678,1.12,282.3813336610846
1732527848.4826722,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-24.69139151888898,1.12,282.4216882851922
1732527848.516787,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-24.743275919829156,1.24,282.4655007972993
1732527848.54966,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-24.885987108421453,1.24,282.505675441606
1732527848.582762,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.235025210549097,1.24,282.55065193307865
1732527848.61645,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.373052238580463,1.24,282.5988096456741
1732527848.649132,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.538288327836405,1.24,282.65206846269814
1732527848.683435,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.597400351202186,1.24,282.70891886762536
1732527848.716626,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.60821687921377,1.24,282.75975525306075
1732527848.750759,"(0.5, 0.2, 0.3, 0.1, 15)",1.2250000000000008,-25.575969723459348,1.24,282.7864526735147
1732527848.784794,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.632810502137463,1.24,282.81686750516644
1732527848.8187242,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.526000513133464,1.24,282.8513132568195
1732527848.8526132,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.42444023932476,1.24,282.88961400349575
1732527848.886723,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.415006697753213,1.24,282.9305763742062
1732527848.920876,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.368477990763314,1.24,282.9598012266531
1732527848.9552839,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.325395745088354,1.24,282.9613742356997
1732527848.989463,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.21452677836544,1.24,282.96642460713366
1732527849.0243719,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.188664160114016,1.24,282.97642247984766
1732527849.0573661,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.24892464146067,1.24,282.99041866253424
1732527849.0917,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.275028323769526,1.24,283.0079300063423
1732527849.124871,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.143948736451826,1.24,283.02804844416085
1732527849.1591449,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.180399294294215,1.24,283.0486726047941
1732527849.193482,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.238409472909645,1.24,283.0697165973723
1732527849.2265751,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.364180910489516,1.28,283.09103810528575
1732527849.259439,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.644403572358534,1.28,283.11382809905643
1732527849.293548,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.92933408398887,1.28,283.13785956712667
1732527849.325891,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-26.21886784493792,1.28,283.1629465137198
1732527849.359587,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-26.512645812298373,1.28,283.1889436877211
1732527849.392831,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-26.890970053805844,1.28,283.2149359057895
1732527849.426928,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-27.25381384344281,1.28,283.24149661975383
1732527849.461084,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-27.676895102687613,1.28,283.26823979964274
1732527849.49515,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-27.991985801504473,1.28,283.2956923160324
1732527849.529679,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-28.356115212153714,1.28,283.32559183208036
1732527849.563246,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-28.612955440864507,1.32,283.3581192244526
1732527849.597868,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-28.861779287125437,1.32,283.38876781935784
1732527849.630722,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-29.151197922722883,1.32,283.41873293368224
1732527849.665129,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-29.3327787204391,1.32,283.44732940190124
1732527849.699574,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-29.80317041193232,1.32,283.4762570237472
1732527849.7330098,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-30.15305332335713,1.32,283.5049507031259
1732527849.767201,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-30.437744918389225,1.32,283.53442820978586
1732527849.801346,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-30.718278543032575,1.36,283.56469161993135
1732527849.835433,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-31.035044702371508,1.36,283.59523915928384
1732527849.867882,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-24.05388345137473,1.36,283.62516308698684
1732527849.901983,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-24.2698412020426,1.36,283.65475183406807
1732527849.935924,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-24.471183203353313,1.36,283.6844624984903
1732527849.968676,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-24.669331720932014,1.4,283.7124536684838
1732527850.0016372,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-24.792968106886903,1.44,283.71930146386336
1732527850.034827,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.10067533832811,1.44,283.7173667504417
1732527850.0682082,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.352631809073888,1.44,283.7140642281947
1732527850.1023731,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-25.679129225505584,1.44,283.7116721748326
1732527850.1356218,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-18.67010994511941,1.44,283.7099663208353
1732527850.169434,"(0.5, 0.2, 0.3, 0.1, 15)",1.2250000000000008,-18.649100707370774,1.44,283.7110789182391
1732527850.203753,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-18.560028082283797,1.44,283.7165032463582
1732527850.236902,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-18.597774564846162,1.44,283.72319337377775
1732527850.270855,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-18.644527291267156,1.44,283.73146245351035
1732527850.304102,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-18.706405112167843,1.44,283.74179407124393
1732527850.337335,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-18.773336800836535,1.44,283.75606281456066
1732527850.371456,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-18.85597113678405,1.44,283.7776392455742
1732527850.4055638,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-18.84427683797317,1.44,283.8053670322554
1732527850.4386508,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-18.81659240816508,1.48,283.84037737671855
1732527850.473326,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-18.928605228221997,1.48,283.88268633457074
1732527850.507392,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-18.961063002482685,1.48,283.93197643595704
1732527850.542044,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-19.175956913911534,1.52,283.9880133780548
1732527850.574744,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-19.239737055577372,1.52,284.0497901853503
1732527850.606729,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-19.28386394514254,1.52,284.1174063539481
1732527850.63978,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-19.424896032142826,1.52,284.1929509084993
1732527850.6723251,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-19.610403436662967,1.52,284.27645636580365
1732527850.7108212,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-19.797791806619536,1.52,284.3681179439872
1732527850.7439659,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-19.942778654820412,1.52,284.4685594520409
1732527850.777122,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.064917965542794,1.52,284.57818284979896
1732527850.8107882,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.333845688249237,1.52,284.6880058779467
1732527850.84402,"(0.5, 0.2, 0.3, 0.1, 15)",1.2250000000000008,-20.5945984008861,1.52,284.7758116676218
1732527850.8781261,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.85630194324269,1.52,284.87582112543447
1732527850.912308,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.00613509378567,1.52,284.9885100454661
1732527850.94639,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.1367950525975,1.52,285.11132857292574
1732527850.9805079,"(0.5, 0.2, 0.3, 0.1, 15)",1.2250000000000008,-21.161212197037408,1.52,285.2400235212612
1732527851.0131872,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.084889819160043,1.52,285.37343185993296
1732527851.0475361,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.165534196617063,1.48,285.5119355967189
1732527851.080849,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.905662397599983,1.48,285.6516794289981
1732527851.1155891,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.642583310416004,1.48,285.789253567784
1732527851.146663,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.376367187587867,1.48,285.92628480720987
1732527851.1799119,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.26687136044679,1.52,286.0648081514812
1732527851.2138638,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.01943362902533,1.52,286.20616110301245
1732527851.247326,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-19.855849272566722,1.52,286.3491561019284
1732527851.280743,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-19.701372242456408,1.52,286.4926825797918
1732527851.315109,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-19.541132033052655,1.52,286.6387190066891
1732527851.3492858,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-19.45112347558877,1.56,286.7880170365041
1732527851.3837261,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-19.252676731779967,1.56,286.9368891957961
1732527851.417516,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-19.038367902889764,1.56,287.08431293784554
1732527851.4523609,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-18.924813651453093,1.56,287.22368009377135
1732527851.486242,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-18.914288033485672,1.56,287.36661174676806
1732527851.5196538,"(0.5, 0.2, 0.3, 0.1, 15)",1.2250000000000008,-18.637880550971474,1.56,287.5112751960714
1732527851.5537112,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-18.471746847912044,1.56,287.65686022981043
1732527851.587958,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-18.375115741708314,1.56,287.80284585419935
1732527851.6220539,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-18.284854453069475,1.6,287.9493132977312
1732527851.656213,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-18.142118470894694,1.6,288.09763165445395
1732527851.690402,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-18.103446761045817,1.6,288.24681050052436
1732527851.72436,"(0.5, 0.2, 0.3, 0.1, 15)",1.2250000000000008,-17.92569487774429,1.6,288.39709221764537
1732527851.7584178,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-17.92864875167619,1.6,288.55188796564175
1732527851.792222,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-17.677493713281937,1.6,288.70986597514434
1732527851.8266199,"(0.5, 0.2, 0.3, 0.1, 15)",1.2250000000000008,-17.686690828947103,1.6,288.8701764892768
1732527851.859437,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-17.703899052577288,1.6,289.03288477554315
1732527851.894312,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-17.743272115052058,1.6,289.1981453427809
1732527851.928054,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-17.78888125556156,1.6,289.3660209426632
1732527851.962071,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-17.762560018731875,1.6,289.5375339677049
1732527851.996187,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-17.94210622831775,1.6,289.71390549520294
1732527852.030087,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-18.042515003242627,1.6,289.893459815881
1732527852.064307,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-18.2181903912399,1.6,290.07739503051204
1732527852.098402,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-18.443659591107473,1.44,290.24959127758956
1732527852.132559,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-18.606707553726878,1.44,290.40323676032745
1732527852.165765,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-18.679305960723458,1.44,290.5553608714903
1732527852.20017,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-18.72007753993065,1.44,290.6763978199636
1732527852.23454,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-18.8502353864591,1.44,290.8009144694602
1732527852.267688,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-18.985195649080755,1.44,290.9286128544755
1732527852.301586,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-19.038259950650396,1.44,291.06011586755164
1732527852.336714,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-18.967892135452995,1.44,291.1943290172205
1732527852.3694599,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-19.08023965194594,1.44,291.3311918731372
1732527852.4035342,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-19.27786221698161,1.44,291.45724946653036
1732527852.4374368,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-19.347475079093982,1.44,291.55788872343516
1732527852.4704158,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-19.418906347755332,1.32,291.653280719179
1732527852.504132,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-19.54592536695918,1.32,291.71777865053355
1732527852.5372941,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-19.658063710015753,1.32,291.7844937904593
1732527852.570525,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-19.885486179686094,1.32,291.85559091423215
1732527852.6045928,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.036949377645968,1.32,291.93048157917735
1732527852.6379452,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-19.97713578361295,1.28,291.99949341249453
1732527852.672365,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.120866275525632,1.28,292.0375550833889
1732527852.70644,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.172862734142967,1.28,292.08003451866557
1732527852.7401202,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.01498300605611,1.28,292.1261721764388
1732527852.77359,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.11104044617744,1.28,292.1756603157591
1732527852.8064158,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.12907863926773,1.28,292.2269007925542
1732527852.840394,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.15060782700756,1.28,292.28003490918616
1732527852.874027,"(0.5, 0.2, 0.3, 0.1, 15)",1.2250000000000008,-20.175077241874238,1.28,292.33520960251315
1732527852.907152,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.124391505099574,1.28,292.3934557653064
1732527852.940584,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.19477641194886,1.28,292.45651271749574
1732527852.974228,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.342755220907435,1.28,292.5234690184275
1732527853.008223,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.44135444159588,1.28,292.59367852788847
1732527853.0422862,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.54924683113004,1.32,292.65485626210034
1732527853.07636,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.589567265569723,1.32,292.6932005132725
1732527853.109596,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.48819422020948,1.32,292.7349173604144
1732527853.142838,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.40673956481403,1.44,292.7621365502631
1732527853.1761339,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.394927743956586,1.44,292.76466236296704
1732527853.209674,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.173183212660625,1.44,292.77100128030395
1732527853.243687,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.099332514124153,1.44,292.78084954504754
1732527853.2762072,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.037422819447375,1.44,292.7943656259963
1732527853.309737,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.143755119595852,1.44,292.8120023680967
1732527853.3437052,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.389440294549374,1.44,292.8359409246137
1732527853.377783,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.681380073719534,1.44,292.8663781852992
1732527853.4119732,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.907914743947604,1.44,292.90232007449225
1732527853.446005,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.041447323885077,1.44,292.9427449765474
1732527853.4801102,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-20.988801862132387,1.44,292.9875461768407
1732527853.5144,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.021439469754043,1.44,293.0356086253337
1732527853.5485802,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.049846069549286,1.44,293.0869164617721
1732527853.581693,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.0799670590167,1.44,293.14307414966703
1732527853.6151009,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.18396111262924,1.44,293.20506229830227
1732527853.649355,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.27570152342716,1.44,293.27299941905005
1732527853.683777,"(0.5, 0.2, 0.3, 0.1, 15)",1.2250000000000008,-21.43983046383561,1.6,293.3390250845887
1732527853.7169678,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.54570450567077,1.6,293.3753266316888
1732527853.7510898,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.58155079459038,1.6,293.41504528747157
1732527853.785265,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.59770265809235,1.6,293.4597887831459
1732527853.8191612,"(0.5, 0.2, 0.3, 0.1, 15)",1.2250000000000008,-21.5471731089679,1.6,293.50860015088494
1732527853.853463,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.743615610827906,1.6,293.5628527292965
1732527853.886882,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.80061050107015,1.6,293.6131643758341
1732527853.918807,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.863595384710173,1.6,293.63461644157417
1732527853.950778,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-21.900891123888933,1.6,293.645084094686
1732527853.987498,"(0.5, 0.2, 0.3, 0.1, 15)",1.225000000000001,-22.015966958591104,1.6,293.63000841473047
